"mountmckinley","One of Frederick Cook's unproven claims was that he was first to reach the summit of this highest U.S. mountain"
"mountkenya","(Alex T. in Africa)  Coffee beans are still widely grown on the slopes of this mountain, Africa's second-highest"
"philippines","On June 15, 1991 a volcanic eruption tore the top off Mount Pinatubo in this country"
"yosemite","Mount Ansel Adams is found on the southeast boundary of this national park"
"k","When Mount Everest's summit was reached in May 1953, this became the world's highest unclimbed peak"
"argentina","Of South America's 10 highest peaks, 9 of them rise all or in part in this country"
"kosciusko","This highest Australian peak was named for a Polish patriot who aided America during the Revolutionary War"
"rockies","In the front range of this famous chain you can take a peek at Pikes Peak"
"mountvesuvius","In 512 A.D. this Naples volcano buried Pompeii even deeper"
"israel","The world headquarters for the Bahai Faith is on Mount Carmel in this country"
"adirondacks","Lake Placid lies in this mountain chain in northeastern New York"
"blue","Ranges in Australia and Virginia both have this color in their names"
"alaska","All of the mountains in the U.S. over 14,500 feet are in this state"
"kilauea","This volcano on the side of Hawaii's Mauna Loa once contained a lake of bubbling molten lava"
"mountaconcagua","This Argentinian peak near the Chilean border is only 623 feet higher than nearby 22,211-foot Cerro Mercedario"
"matterhorn","This Alpine peak rises 14,692 feet on the border of Switzerland's Valais Canton and Italy's Piedmont region"
"williammckinley","In 1896 an Alaskan mount was named for this man elected president that year"
"mountnebo","According to the Bible, Moses saw the Promised Land from this mountain in Jordan's Pisgah Range"
"catskills","Range of mountains where Danny Kaye, Alan King and Rip Van Winkle gained fame"
"australia","This country's Mount Kosciusko lies in the Snowy Mountains"
"quebec","The Notre Dame Mountains aren't in Indiana; they lie south of the St. Lawrence River in this province"
"tanzania","Africa's highest peak, Mt. Kilimanjaro, is in this country"
"mounteverest","The Nepalese call it Sagarmatha"
"andes","Cotopaxi, the world's highest active volcano, rises just south of Quito, Ecuador in these mountains"
"mountolympus","This tallest Greek mountain is situated on the border between Thessaly and Macedonia"
"mountwhitney","Until Alaska became a state, this mountain was the U.S.A.'s tallest"
"cascades","This range extends from Lassen Peak in California to the Fraser River in British Columbia"
"finland","Mount Haltia, this country's highest point, lies near its borders with Norway and Sweden"
"andes","This 4,000-mile-long mountain system is only about 200 miles wide except in Bolivia where it's about 400"
"colorado","Not surprisingly, Kansas' highest point, Mount Sunflower, lies nearest to its border with this state"
"alps","At the Danube River near Vienna, the Carpathians become an eastern continuation of this chain"
"caucuses","The Georgian Military Highway is the only highway crossing this range that divides Asia from Europe"
"poland","This country's highest mountain is Rysy peak, about 60 miles south of Krakow"
"mtmckinley","Not only does Alaska have this, the highest U.S. peak, it has the next 15 tallest, too"
"mteverest","In 1980, two Japanese climbers became the first to scale it from the north"
"montblanc","Lord Byron called this peak on the French-Italian border ""The Monarch of Mountains"
"panama","Among the ranges in this Central American country are the Tabasalu, San Blas, and Darien mountains"
"mounteverest","John Hunt, leader of the expedition that put Edmund Hillary atop this mountain, was made a baron"
"britishcolumbia","Mount Fairweather contains the highest point in this westernmost Canadian province"
"vesuvius","It's said the name of this mountain near Pompeii comes from a word for smoke"
"sierranevadas","Mountain range where the Donner party spent the winter of 1846-47"
"whitemountains","This New Hampshire range includes the Franconia Mountains and the Presidential Range"
"mounteverest","Annapurna in Nepal was the highest mountain climbed until the peak of this one was reached in 1953"
"mountpinatubo","This Philippine volcano's 1991 eruption released 18 million metric tons of sulfur dioxide"
"maunakea","This Hawaiian mountain's height stretches 33,476 feet from its base on the Pacific Ocean floor to its peak"
"mountcook","Named for a famed English sea captain, this New Zealand peak is called Aorangi by the Maoris"
"caucasus","Mount Elbrus is the highest peak in this mountain range bordering Russia and Georgia"
"mtfuji","Legend says this Japanese mountain was created during an earthquake in 286 B.C."
"mtolympus","This highest Greek mountain wasn't scaled until 1913"
"matterhorn","Encyclopedia Americana calls it the ""most photographed peak in Europe"
"mtararat","In 1949 a U.S. expedition spent 12 futile days searching for Noah's Ark on this mountain"
"k","The Karakoram Mountains include this famous peak also known as Mount Godwin Austen"
"mountfujiyama","Until Japan's Meiji restoration in the 19th century, women were forbidden to climb this mountain"
"mountararat","The Turks call this, their highest mountain, Agri Dagi"
"sierranevadas","The name of this California mountain system is Spanish for ""snowy range"
"montblanc","A 7.2 mile auto tunnel through this Alpine peak connects Courmayeur, Italy with Chamonix, France"
"mountsinai","This peak's name in Arabic is Jabal Musa, or ""Mount of Moses"
"mounteverest","At about 29,000 ft., the summit of this Nepalese peak reaches 2/3 of the way throught the Earth's troposphere"
"mountfuji","To some Buddhists the 33rd and 88th ascents of this Japanese peak carry special religious significance"
"matterhorn","This horn-shaped peak's English name is derived from the name of the nearby town of Zermatt, Switzerland"
"andes","Home to alpacas and llamas"
"mounteverest","Tibetans call it Chomolunga, Nepalese call it Sagarmatha, both call it theirs"
"mounteverest","Its south summit, some 28,700 feet high, was 1st scaled May 26, 1953"
"sahara","Snow sometimes covers the peaks in the Ahaggar Mountains, which are in the center of this desert"
"scotland","The Grampian Mountains divide this northern country's lowlands and highlands"
"andes","The Condor Mountains are an eastern range of this chain"
"williammckinley","He was only a candidate for president when North America's tallest mountain was named for him"
"pikespeak","The view from the top of this Colorado peak inspired the words to ""America The Beautiful"
"mountararat","In 1829 Johann Jacob von Parrot climbed this mountain but didn't find Noah's Ark"
"mountrainier","Tacoma's name was derived from Tahoma, an Indian name for this mountain"
"mounteverest","This mountain has additional named peaks that exceed 24,000 feet, including Lhotse and Changtse"
"aztecs","The name of Mexico's Popocatepetl means ""smoking mountain"" in the language of this people"
"mountfuji","The name of this sacred mountain is said to be derived from the Ainu word for ""fire"
"yukonterritory","Canada's 10 highest mountains lie totally or partly in this territory"
"mountkenya","Although it stands almost on the equator, this second-highest African peak is capped by 12 glaciers"
"himalayas","9 of the 10 highest peaks in the world are in this mountain range"
"mountolympus","Ancient Greeks believed this mountain to be the center of the Earth"
"mountmckinley","The American Indian name for this peak is Denali"
"australia","At 7,310 feet, Mount Kosciusko is the highest peak on this continent"
"colorado","Few know that Mount Elbert in this state is the second-tallest in the lower 48 states"
"mesa","A flat-topped mountain with steep sides, it's from Spanish for ""table"
"zebulonpike","In 1806, he tried to climb the Colorado peak named for him, took wrong path and wound up on wrong mt."
"adirondacks","Lake Placid and the source of the Hudson are found in this New York group"
"etna","The highest active volcano in Europe, it's found in Italy"
"mountcarmel","Elijah took on 450 prophets of Baal and 400 from Asherah on the slopes of this mountain above Haifa"
"italy","The Apennine range runs the length of this Mediterranean country's boot-shaped peninsula"
"mountfuji","This sacred Japanese volcano last erupted in 1707"
"andes","The Incan ruins of Machu Picchu in this South American range are named for a nearby peak"
"pikespeak","It's one of the main attractions of the Pike National Forest"
"grandfathermountain","Of Uncle Mountain, Sister Mountain or Grandfather Mountain, the highest peak in the Blue Ridge range"
"white","The name of Mont Blanc means this color mountain"
"monticello","This home of Thomas Jefferson sits atop a ""little mountain"", which is what its name means in Italian"
"georgia","Riding the skylift to the top of Stone Mountain is one of the fun things to do in this Southern state"
"mountmckinley","Due to the number of climbers, the Park Service may put an outhouse at the 17,000' level of this Alaskan peak"
"mexico","The third highest peak in North America is in this third largest country in North America"
"antarctica","Mountain ranges on this continent include the Queen Elizabeth, Queen Alexandra, and Queen Maud"
"montblanc","Today climbers can make it from the Chamonix city hall to the top of this mountain and back in less than 5 1/2 hours"
"everest","Annapurna was the highest mountain climbed until this peak was scaled in 1953"
"pyrenees","The highest peaks in these mountains of France and Spain lie in the Maladeta Range"
"montblanc","Only 2 Alpine peaks exceed 15,000 feet -- Monte Rosa and this one"
"atlasmountains","In Arabic this North African range is called Djezira El-Maghreb, or ""Island of the West"
"snowymountains","Mount Kosciusko, Australia's highest peak, lies in this range of the Australian Alps"
