"louispasteur","Beer lovers rejoiced when he invented Pasteurization in 1864"
"geneva","Geneva is the capital of this Swiss canton"
"donkey","It's the name of the donkey voiced by Eddie Murphy in the ""Shrek"" movies"
"unitednations","26 nations united to draw up a Jan. 1, 1942 declaration that led the way for the creation of this in 1945"
"vegausd","Robert Urich played Las Vegas P.I. Dan Tanna on this series"
"firm","Young lawyer Mitch McDeere realizes that the mafia controls his law firm in this novel"
"roundtower","A round tower opened in Copenhagen in 1642 as an observatory has this name in English"
"champagne","Sparkling wine sold under the name Champagne must come from this region in Northeast France"
"yorktown","This town on the York River was the site of the last major battle of the Revolutionary War"
"stairs","Seventeen magazine says if you can't afford to buy a Stairmaster and your house has these, use them"
"watergate","Name of the hotel and office complex where the Watergate break-in occurred"
"theology","Jesse Jackson Jr. has a masters degree in this from the Chicago Theological Seminary"
"keywest","2 Civil War forts were built on this western island of the Florida Keys"
"chachalaca","It's the cry of the chachalaca bird of South America"
"lasagnanoodles","You use these broad noodles to make lasagna"
"aquilt","This type of bed covering gets its name from an Old French word, cuilte"
"florida","This rapper was born Tramar Dillard in Opa-locka, Florida"
"blink","This book by Malcolm Gladwell is about the choices that are made in the blink of an eye"
"capitol","This building in our national capital was originally designed by Dr. William Thornton"
"m","This was first imprinted in black on individual MandMs in 1950"
"americabeautiful","The second verse of this classic American song begins, ""O beautiful for pilgrim feet"
"mosquitocoast","The Mosquito Indians are a majority population of this coastal region of Honduras and Nicaragua"
"cavebears","It's the collective 2-word name for the extinct bears who lived in caves 1,000,000 years ago"
"gingerbaker","This Englishman born August 19, 1939 was the drummer in ""Ginger Baker's Air Force"
"all","3-letter word that begins the titles of all 3 Best Picture winners of 1930, 1949 and 1950"
"rama","This great Hindu hero's story is told in the ""Ramayana"
"bermuda","Bermuda Rolfe, daughter of John Rolfe of Va., was the 1st English girl born on this island"
"peas","Peanuts are not related to nuts, but to these"
"encyclopediaamericana","Begun in 1829, it was the 1st encyclopedia published in America"
"newguinea","Papua New Guinea occupies the eastern half of this island"
"libertyisland","The Statue of Liberty towers 305 feet from foundation to torch above this island"
"band","Rolling Stone's list of the 100 greatest guitarists includes Robbie Robertson of the band called this"
"fry","It's the young of a fish, whether you bake, broil or fry it"
"champion","It's the last name of New Zealand's first Olympic gold medal champion Malcolm"
"obituaries","On June 4, 2002 the New York Times ran the obituary for Albin Krebs, 73, who wrote these from 1969 to 1989"
"topmodel","In 2003 top model Tyra Banks conducted a search for ""America's Next"" one of these"
"darkvictory","1939 film in which Bette Davis said, ""That's our victory -- our victory over the dark"
"newmoon","It was the phase of the moon on Nov. 16, 2009, the date the movie ""New Moon"" premiered"
"swanlake","Canada's Swan River empties into this lake"
"christmasisland","Captain William Mynors named this island in the Indian Ocean on Christmas Day, 1643"
"rockband","You can form your own rock band and tour the world with this 2007 video game from MTV games"
"dodgecity","Lopp Motors in this city in Kansas has been selling Chryslers and Dodges there since 1973"
"steveyoung","In 1983 some considered this Salt Lake City native the best young quarterback in the country"
"integratedcircuit","Invented in the late '50s, it's a functional circuit formed when diodes, transistors, etc. are integrated"
"newplace","(Cheryl of the Clue Crew in Stratford-upon-Avon, England)  Although only its foundations remain today, in 1597 Shakespeare bought a new place in Stratford called this"
"oranges","The Villa Park Orchards Association is the last remaining packer of these in Orange, California"
"anonymous","The website of Alcoholics Anonymous asks the media's help in keeping its members this"
"amenchorus","Common name for the final chorus, heard here, in Handel's ""Messiah"
"evergreen","(Sofia of the Clue Crew on a ski slope in Colorado)  Even if it's autumn, I don't think the green ever leaves the Lodgepole pine, this type of tree"
"brokenarrow","Indians who made arrows of branches broken from trees gave this Oklahoma city its name"
"hollywoodboulevard","In Hollywood, it's the major street 2 blocks north of Sunset Boulevard"
"heroin","A 2009 study recommended treating heroin addicts with diacetylmorphine, the active ingredient in this"
"wd","This lubricant's name means ""water displacement, 40th attempt"
"todayshow","If today is Jan. 14, 1952, this show is premiering on NBC"
"asong","China's Song Dynasty was noted for its contributions to the tz'u, a form of this"
"scrubs","A doctor scrubs in for surgery wearing these"
"grapefruit","The name of this fruit comes from the fact that it grows in grapelike clusters"
"frisbiebakery","(Alex narrates the video clue.)  Frisbee playing started on New Haven Green when students tossed around pie plates from this bakery"
"tacobell","Glen Bell founded this taco chain in 1962"
"siouxcity","This city in Iowa is at the confluence of the Big Sioux and Missouri Rivers"
"russia","The Great Hall in Russia's Catherine Palace is adorned with a painting called ""The Allegory of"" this country"
"gigyoung","Actor Byron Barr changed his name to this after playing a man named Gig Young in the 1942 film ""The Gay Sisters"
"duke","Every Friday, the Carillon in Duke University's chapel rings out the song ""Dear Old"" this"
"marathon","At the 2004 Olympics, this event's course will run from Marathon to Athens"
"erik","First name of Leif Eriksson's father"
"mystery","The Dornford Yates mystery ""She Fell Among Thieves"" was the first presentation of this PBS series"
"main","Frankfurt is the main city on this German river"
"forbesmagazine","In 1917 Scottish immigrant Bertie Charles Forbes began publishing a journal and gave it this name"
"jasonwilliams","(Hi, I'm Jason Williams of the New Jersey Nets)  In 1999 this flashy Sacramento Kings guard was second in voting for NBA Rookie of the Year"
"expecting","Completes the title of a guide Heidi Murkoff co-wrote for expectant mothers ""What To Expect When You're..."
"endocrineglands","Endocrinology deals with the function and secretion of these glands"
"anion","A cation is a positively charged one of these; an anion is a negatively charged one"
"greglemond","This American cyclist criticized Lance Armstrong in the July 15, 2004 issue of the French newspaper Le Monde"
"henryadams","Henry Adams, grandson of John Quincy Adams, wrote the nonfiction classic ""The Education of"" him"
"bigcountry","Group that had the 1983 hit ""In A Big Country"
"leader","Italian leader Benito Mussolini called himself ""Il Duce"" which means this"
"chogori","Chimachogori, the garb of some Korean women, includes a skirt, the chima, and a jacket called this"
"street","Street crime was up in Liverpool, England in May 1998 as criminals stole one of these worth $16,000"
"blueberry","In 2001 this fruit became the official blue berry of North Carolina"
"throne","Oddly, this piece of furniture was never built for the throne room at Neuschwanstein Castle"
"landmark","This Las Vegas hotel ceased to be a landmark when it was demolished on November 7, 1995"
"otherside","One side of Willemstad, Curacao is called Punda and the other side is Otrabanda, which means this"
"chanelno","There are a number of Chanel fragrances, including this one that immortalizes her birthday, August 19"
"johnmalkovich","He played the title role in the movie ""Being John Malkovich"
"band","It's the band whose farewell concert was chronicled in the documentary ""The Last Waltz"
"gravesdisease","Physician Robert Graves first identified this disease in 1835"
"bellestarr","Carvings of a bell and a star are found on her gravestone in Porum, Oklahoma"
"desert","The name of the Sahara Desert is from the Arabic for this"
"desert","The name of the Gobi Desert is Mongolian for this"
"emma","This novel begins, "" Emma Woodhouse, handsome, clever, and rich, with a comfortable home and happy disposition..."
"gorillagorilla","The gorilla is a member of the ape superfamily and is this genus and species--2 words"
"georgeferris","(Alex: Let's hear from Sarah on this one)  Last name of the engineer who built the first Ferris wheel"
"panamacity","It's the capital city of Panama"
"fordfoundation","In 1936 Henry and Edsel Ford established this foundation"
"plazasuite","(Alex: Let's hear from Sofia this time)  It's the name of the 1968 Neil Simon play that takes place in a suite here at the Plaza"
"crosswordpuzzle","Arthur Wynne created this; the first puzzle appeared Dec. 21, 1913 with the name ""Word-Cross"
"paperfolding","The word origami, the Japanese art of folding paper, comes from words meaning this"
"parliament","Althing, the name of Iceland's parliament, means this"
"people","Paris Hilton and Tiger Woods were 2 of the people on the cover of this magazine's Dec. 15, 2003 issue"
"mrsdalloway","The first line of this novel by Virginia Woolf is ""Mrs. Dalloway said she would buy the flowers herself"
"turin","Since 1578, this city has been the home to the Shroud of Turin"
"rawhide","In ""The Dictionary of the Old West"" it's defined as raw hide"
"cometcleanser","In 1986, this Procter and Gamble cleansing powder offered a free Halley's Comet guide"
"desmet","Town in S.D. that put up 9' statue of Fr. Pierre Jean de Smet, who died in 1873 and never visited the town"
"k","It initially got its name from being the second Karakoram peak to be measured"
"variety","You can read a variety of articles all about all aspects of show business in this trade paper established in 1905"
"stripedhyena","The scientific name of this striped carnivore is Hyaena hyaena"
"flags","The flag of the Organization of American States has 35 different ones of these on it"
"walterwashington","The great-grandson of a slave, he was the first black mayor of Washington, D.C."
"keywest","The very farthest west you can drive in the Florida Keys is to this island"
"beautifulohio","It's the state song of the beautiful State of Ohio"
"beautifulnebraska","It's the state song of the beautiful state of Nebraska"
"luxembourg","This capital city of Luxembourg lies on a plateau into which the Alzette and Petrusse rivers flow"
"passion","This Stephen Sondheim musical that graced Broadway in 1994 was based on the Italian film ""Passione d'amore"
"bellestarr","Carvings of a bell and a star are featured on her gravestone in Porum, Oklahoma"
"silentmovie","In 1976 Marcel Marceau had the only spoken line in this otherwise silent movie"
"gravesdisease","Physician Robert Graves first identified this disease in 1835"
"janeeyre","This character is the narrator of the classic Charlotte Bronte novel ""Jane Eyre"
"jillscott","Her 2000 debut album was titled ""Who is Jill Scott?"
"beach","(Hi, I'm Jeff Probst (in Thailand))  Parts of this 2000 Leonardo DiCaprio movie were filmed nearby on the beach of Thailand's Phi Phi Island"
"europeanunion","The flag of this union of European countries has a circle of 12 gold stars on a field of blue"
"rhinestone","This stone is so named because it was first made in the city of Strasbourg, on the Rhine River"
"prunethem","Prune producers know to do this to plum trees each year to maintain vigorous fruiting wood"
"pink","L.A.'s Pink's hot dog stand has many fans, incl. this often pink-haired singer, who, by the way, isn't the owner"
"deepred","This Hugo Boss perfume scented with freesia and vanilla comes in a distinctive deep red bottle"
"sardonyx","This gemstone is basically an onyx with alternating bands of sard and other minerals"
"jernigan","The town that became Orlando, Florida was founded in 1850 by Aaron Jernigan and was given this 1-word name"
"fame","Irene Cara catapulted to fame after starring in this 1980 film"
"queen","1975's ""Killer Queen"" was the first Top 40 pop hit for this group"
"rio","Dolores Del Rio was one of the stars of the 1933 musical ""Flying Down to"" here"
"ronniedunn","In August 2009 country duo Brooks and this guy announced that they were done"
"firstamendment","It's the first amendment to the U.S. Constitution that mentions religion"
"ontariocalifornia","On June 5, 2000 Air Canada began nonstop service from this California city to Ontario, Canada"
