"russia","In 1812 Napoleon's Grand Army of 614,000 invaded this country; months later only 40,000 were left"
"reich","German for ""empire"", the first one was the Holy Roman Empire; the second was founded in 1871"
"draco","This Athenian's code was so strict, you could be executed for stealing a cabbage"
"germany","Paul von Hindenburg was elected president of this country twice, in 1925 and 1932"
"nelson","Before battle on Oct. 21, 1805, he signaled, ""England expects that every man will do his duty"
"naples","In 1734 this city near Mount Vesuvius became the capital of the Kingdom of the Two Sicilies"
"luxembourg","At the Congress of Vienna, William I of the Netherlands traded Nassau for this Duchy"
"britishempire","Including, in 19th century, one quarter of world's land and people, the sun never set on it"
"franks","Sinatra, Gifford and McGee or Germanic peoples who helped conquer Rome"
"sandinistas","Nicaraguan guerrilla group that overthrew Somoza"
"brazil","In 1888, it was last country in W. Hemisphere to abolish slavery"
"venice","Traditionally said to be founded in 421, this city was later built up on islands in a lagoon by refugees from invading Lombards"
"spain","In 1870 this country's Isabella II abdicated in favor of her son"
"kingfaisal","In 1975 Khalid succeeded this man, assassinated by a nephew, as king of Saudi Arabia"
"caligula","After succeeding Tiberius, this emperor had Tiberius' grandson executed"
"hungary","For his independence of Soviet influence, Imre Nagy was removed as this country's premier in 1955"
"richardlionheart","In 1191, Berengaria married this king of England in Limassol, Cyprus"
"usa","France's 1778 recognition of this nation's independence was a virtual declaration of war on Britain"
"acrusade","Frederick II agreed to lead one of these for the pope, but due to an epidemic he didn't go and was excommunicated"
"vienna","The congress held here hoped to restore Europe to the way it was before Napoleon"
"trojanwar","This war was thought to be mythical until late 19th century excavations proved it really occurred"
"russia","Peter the Great abolished the aristocratic Boyar class in this country"
"medicis","Alessandro, the first Duke of Florence, was an illegitimate member of this family"
"brazil","During the Napoleonic Wars, the royal family of Portugal fled to this colony"
"heinrichschliemann","This German-born archaeologist made a fortune in the Crimean War, which allowed him to look for Troy"
"benignoaquino","More than 1 million turned out for his funeral procession in the Philippines August 31, 1983"
"islam","In 1071 the Seljuk Turks, who practiced this religion, defeated the Byzantine Army at the Battle of Manzikert"
"kingferdinand","This King of Aragon freed the Catalan Serfs in 1486 and captured Granada in 1492"
"gdansk","Now in Poland, in 1361 this shipbuilding city became a member of the Hanseatic League"
"indus","Around 2500 B.C. the Harappan Civilization sprung up around this river in Pakistan and nothwestern India"
"suharto","An economic crisis forced this Indonesian leader to resign on May 21, 1998, ending 32 years of autocratic rule"
"silk","European production of this fiber began after 2 monks smuggled some worms out of China c. 550"
"yugoslavia","In 1929 the Serbo-Croat-Slovene kingdom changed its name to this"
"trafalgar","The 1805 battle fought off this Spanish cape established British naval superiority for 100 years"
"hungary","Janos Kadar took power after this country's 1956 revolution and ruled it until 1988"
"sweden","King Gustav III restored autocratic rule to this country in the 18th century"
"cecilrhodes","The African nation Zimbabwe was formerly named for this Englishman"
"mounties","Because of these law enforcement officers there, the Yukon gold rush was one of the most orderly in history"
"singapore","Sir Thomas Raffles founded this city on its island of the same name"
"suriname","In 1667, in exchange for New York, Britain gave this colony to the Dutch, which they kept until 1975"
"talleyrand","This late 18th- early 19th-century French diplomat served at least seven different regimes"
"spanishinquisition","This tribunal flourished in Spain for centuries until it was finally suppressed in 1834"
"waterloo","4 days after this battle, Napoleon signed his 2nd -- and final -- abdication"
"rasputin","This mystic ate his last meal at the home of Prince Feliks Yusupov, one of the men who killed him"
"greatbritain","Some 25 years before our Civil War, this country freed the slaves on Jamaica"
"ramsesii","It's widely believed that this great pharaoh is the one written about in the book of Exodus"
"greatwall","In the 3rd century B.C., during the reign of Shih Huang Ti, at least 1 million slaves were used to build this"
"venezuela","Columbus was the first European to reach S. America, landing at the mouth of the Orinoco in what's now this country"
"robespierre","Overthrown by the revolution of 9 Thermidor, he died on the guillotine, ending the Reign of Terror"
"philippines","In 1935, under U.S. rule, it became a commonwealth with Manuel Quezon as president"
"henryiii","At the Battle of Lewes in 1264, this king and his son Edward were defeated and captured by Simon de Montfort"
"georgeiii","This person was the reigning monarch of Great Britain when the U.S. national anthem was written"
"christophercolumbus","In 1492 he chartered the Santa Maria from Juan de la Cosa, who became its sailing master"
"colosseum","Until abolished in 404 A.D., gladiatorial games had been held at this Rome site for over 300 years"
"goldameir","On April 10, 1974 she resigned as Israel's prime minister but served as a caretaker until June"
"jamescook","In the 1770s this British sea captain circled Antarctica but ice packs kept him from sighting land"
"edward","This 16-year-old ""Black Prince"" led his men to victory at the battle of Crecy in August 1346"
"china","This country's Shang dynasty arose in the 1700s B.C. along the Yellow River"
"henryhudson","This explorer sailed to North America on 3 different ships: the Hopewell, Half Moon and Discovery"
"juanperon","In June 1955 the Argentine navy staged an unsuccessful revolt against this dictator"
"timbuktu","Among those to reach this fabled African outpost in the 19th century were Rene Caillie and Gordon Laing"
"uthant","The Cuban Missile Crisis and the 1967 Arab-Israeli War occurred while he served as U.N. Secretary-General"
"egypt","From June 1953 to November 1954 Mohammad Naguib and Gamal Abdel Nasser shared power in this country"
"punicwars","In 241 B.C. the first of these wars ended soon after Rome defeated Carthage in a naval battle off Sicily"
"matthewhenson","The Inuit of Greenland called this associate of Robert Peary ""mi palyuk"", or ""kind little Matthew"
"napoleonbonaparte","In April 1796 this French officer defeated the Sardinians at Mondovi, gaining Savoy and Nice for France"
"yucatanpeninsula","In 1517 Cordova became the first Spaniard to reach Mexico when he landed on this east coast peninsula"
"lordnelson","In a 1797 Canary Islands battle, this British naval hero's right arm was wounded and later amputated"
"franciscofranco","On July 22, 1969 he designated Juan Carlos as his successor in Spain"
"darius","In 490 B.C. this Persian king sent an army into Greece but it was defeated at the Battle of Marathon"
"spain","When Ferdinand VII died in 1833, his 3-year-old daughter Isabella II ascended this country's throne"
"richardi","In 1191 this ""Lion-Hearted"" king of England captured Cyprus and Acre during the Crusades"
"juliuscaesar","This dictator's last battle was his defeat of Pompey's sons at Munda in 45 B.C."
"delft","In 1584 William I of Orange was assassinated in this Dutch city known for its blue and white pottery"
"pakistanindia","The 2 countries that became independent on Aug. 14 and 15, 1947"
"hungary","In 896 Prince Arpad led the Magyar people over the Carpathians and entered this land, their permanent home"
"fascistparty","Effective January 1, 1948, Italy's new constitution outlawed this political party"
"zulu","In 1816 Shaka became leader of this African people and embarked on a program of conquest"
"saladin","Richard I negotiated a treaty with this Saracen, allowing Christian pilgrims to enter Jerusalem freely"
"hanseaticleague","In 1669 this loose confederation of North German cities met for the last time"
"turkey","Effendi, bey, and pasha were titles of nobility in this country's Ottoman empire"
"nasser","About 1000 times as many people attended this man's 1970 Cairo funeral as attended his successor's"
"longmarch","In 1934-35, nationalist military pressure forced Mao to lead his ""Red Army"" on this 6000 mile trek"
"olivercromwell","In 1657, the English parliament suggested he become king, but he turned down the offer"
"napoleon","His 1808 ousting of the king of Spain gave Latin American states the pretext to declare independence"
"franciscofranco","Toledo military academy class of 1910 grad who went on to become a dictator"
"burma","Mindon, as emperor of this country, set up a new capital in 1857 at Mandalay"
"confucius","His 5 classics were canonized during the Han Dynasty"
"lancasters","Edmund ""Crouchback"" founded this branch of the Plantagenets that didn't get on well with the Yorks"
"russia","In 1825, the Decembrists attempted a coup in this country--didn't work"
"titanic","In 1912 it was the largest and most luxurious ship ever built; it sank on its 1st voyage"
"williamconqueror","The Bayeux Tapestry is a graphic representation of this man's conquest of England"
"hammurabi","Ruling from 1792-1750 B.C., he had the laws of Babylon carved into an 8' high block of stone"
"athens","In 404 B.C., this city surrendered, ending the 27-year-long Peloponnesian War"
"persianempire","It's said the epitaph on Cyrus the Great's tomb called him the founder of this empire"
"castesystem","This system of ranking social orders was developed by the Aryans in ancient India"
"frederickgreat","During his 46-year reign, this 18th c. king doubled the size of Brandenburg-Prussia"
"hughcapet","Many mark the beginning of the French nation with the crowning of this king in 987"
"hittites","Around 1650 B.C. these people made their capital at Hattusas in central Anatolia in what is now Turkey"
"khrushchev","In July 1962 this Soviet leader began building missile sites in Cuba; in October, the U.S. noticed them"
"zimbabwe","In 1200 Africa's Shona people had a mighty city called ""Great"" this, adopted in 1979 as Rhodesia's new name"
"mexico","More than a million died in this country's civil war that ended with the death of Carranza in 1920"
"guillotine","In 1793 the Committee of Public Safety would try people and execute them by this method all in the same day"
"aztecempire","For most of the 15th century this Indian empire ruled over what's now Mexico"
"romanempire","In 71 B.C. Spartacus led a slave revolt against this empire"
"australia","Queen Victoria's prime minister 2nd Viscount Melbourne had a city in this country named for him in 1837"
"henryviii","Catherine of Aragon, a daughter of Ferdinand and Isabella, married this British king"
"poland","Wladyslaw Gomulka was first secretary of this country's Communist party from 1956-1970"
"egypt","In 1517 the Ottoman Turks took this country and put a pasha in power; today a Mubarak rules"
"frederickgreat","In 1740 he became king of Prussia and elector of Brandenburg"
"ivanterrible","This Russian czar spent the last few years of his life composing a list of people he had murdered"
"alexandria","Around 284 B.C. Zenodotus of Ephesus became the first superintendant of this city's library"
"alfred","This ""Great"" Brit was the youngest son of King Ethelwulf"
"dariusgreat","Around 500 B.C. this Persian king built Persepolis; parts of the city's audience hall and palace are still standing"
"tamerlane","In 1402 Ottoman Sultan Bayezid I was captured in the Battle of Ankara by this conqueror from Samarkand"
"africanus","For defeating Hannibal in the Battle of Zama, ending the Second Punic War, Scipio was granted this Latin surname"
"egypt","Ahmose I, who reigned circa 1554-1525 B.C., founded this country's 18th dynasty"
"wilhelmina","This queen of the Netherlands married Duke Henry of Mecklenburg-Schwerin in 1901"
"uruguay","In 1828 Brazil and Argentina recognized this neighboring country as an independent republic"
"carlotta","This empress of Mexico was a first cousin of Queen Victoria"
"charlemagne","The 843 Treaty of Verdun divided his empire; grandson Louis II received lands east of the Rhine River"
"crete","Around 4,500 years ago, the bronze age Minoan civilization emerged on this Mediterranean island"
"herodotus","In the 5th century B.C., this Greek historian wrote that it took 100,000 men 20 years to complete the Great Pyramid"
"germany","The ""Anschluss"" was the forced union of Austria with this country in 1938"
"nicaragua","The Contras were a U.S.-backed force battling the government of this country"
"israel","The Irgun was a secret underground organization fighting to establish this nation"
"domesdaybook","A record of all the land in England, this ""Book"" was commissioned by William the Conqueror in 1085"
"vienna","World leaders met at the Congress of this city in 1815 to decide the fate of Europe after Napoleon's defeat"
"alexandergreat","He was tutored by Aristotle, tamed Bucephalus and cut the Gordian Knot; then after lunch..."
"popes","While trying to figure out why there were 2 of these, the 1409 Council of Pisa elected a third one"
"genevaswitzerland","In 1864 the first Red Cross conference was convened in this city"
"angola","In February 1961 violence erupted in this Portuguese possession in west Africa"
"brazil","After the Royal Family fled to this country in 1807, it became the only one in South America from which a European country was ruled"
"yugoslavia","In 1929, the kingdom of the Serbs, Croats 8: Slovenes became known as this"
"canada","The 1867 British North America Act united 3 colonies under this single name"
"huguenots","When Louis XIV revoked the Edict of Nantes, thousands of these French Protestants fled to America"
"boers","In 1835, many of them left Cape Colony and began their historic ""Great Trek"" to what's now the Transvaal"
"saudiarabia","In 1953 Ibn Saud organized this country's first cabinet to modernize the government"
"benitomussolini","During the Spanish Civil War, this Fascist Party founder sent troops to aid General Francisco Franco"
"solidarity","In November 1980 Poland's Communist Party officially recognized this trade union"
"cecilrhodes","Later the namesake of an African country, he served as prime minister of Cape Colony from 1890 to 1896"
"solon","Aristotle called him the ""Savior of his country and the ideal lawgiver"
"erwinrommel","Implicated in a plot to kill Hitler, this ""Desert Fox"" committed suicide rather than stand trial"
"manchu","On Feb. 12, 1912, the last emperor of this dynasty abdicated, ending more than 3,000 years of Chinese monarchy"
"bastille","The people were seeking guns and gunpowder when they stormed this Paris landmark July 14, 1789"
"japan","The Tokugawa shogungate ruled this country from 1603 to 1867"
"marcopolo","This Venetian arrived at the Chinese court in 1275 with his father and uncle"
"victoria","On Feb. 10, 1840 Albert of Saxe-Coburg-Gotha married her"
"franciscopizarro","According to legend, he was a swineherd before he conquered the Incas"
"denmark","As a result of the Napoleonic Wars, this country lost Norway to Sweden in 1814"
"october","The Cuban missile crisis made this the tensest month of 1962"
"china","Near the end of the fifth century, the Japanese borrowed this nation's system of writing"
"portugal","When Alfonso I was proclaimed king in 1143, it became independent of Castilian and Moorish control"
"russia","Prior to independence in 1917, Finland had been a grand Duchy of this country for 108 years"
"ferdinandii","In 1512 this king seized Navarre, completing the unification of what is now Spain"
"ramsesgreat","During his 67-year reign, this pharaoh completed many projects, including the temple at Karnak"
"southwales","In 1770 Capt. James Cook became the first European to sight Australia's fertile east coast, which he named ""New"" this"
"geneva","In the 1540s John Calvin made this Swiss city a center of Protestant might"
"puertorico","By 1833 Spain had lost all of its empire in the New World except Cuba and this island; 65 years later, it lost those, too"
"christophercolumbus","Wheat was introduced to the New World by this explorer in 1493"
"iraq","On Sept. 3, 1996 the U.S. launched cruise missiles against this country for attacking Kurd territory"
"polo","Last name of the brothers who made an overland trek in the 1260s from Bukhara, Uzbekistan to China"
"praetorianguard","This personal guard of Roman emperors consisted of 9 cohorts of 1,000 soldiers each"
"peru","In 1992 Pres. Alberto Fujimori suspended this country's constitution and dissolved the legislature"
"attila","This Hun got an annual tribute of 2,100 pounds of gold from the Romans"
"ferdinand","In 1488 this king of Spain sent 100 Moorish slaves to Pope Innocent VIII who gave them as gifts to Cardinals"
"ghana","Once known as the Gold Coast, it was the first member of the Commonwealth of Nations governed by Black Africans"
"babur","This founder of the Mughal Dynasty gained control of Delhi and Agra after victory in the 1526 Battle of Panipat"
"alexandergreat","This Macedonian conqueror campaigned along the Indus River in 327-326 B.C."
"hohenzollerns","This German noble family traced its descent from the counts of Zollern"
"italyyugoslavia","In 1954 an agreement between these 2 countries ended the Trieste dispute"
"nebuchadnezzar","Jerusalem was captured by this king of Babylon in 597 and 586 B.C."
