"erikred","His family became Christian, but this Viking explorer nicknamed ""the Red"" remained a pagan"
"queenisabella","She sidestepped her other suitors and married her own choice, Ferdinand of Aragon, in 1469"
"portugal","This small Iberian country became independent in 1143, so it's one of the oldest nations in Europe"
"matahari","The name of this woman who was executed at Vincennes in 1917 became a synonym for a seductive spy"
"greece","When it became independent in 1829, it was half its current size, but added Thessaly in 1881, Epirus in 1913..."
"romania","A protest at a church in Timisoara began the rebellion that ended Ceausescu's rule in this country"
"louisxvi","The demise of this monarch is depicted here"
"danes","Britons of the year 1000 called Vikings by this national name, and levied a ""geld"" to buy them off"
"elcid","(Jimmy of the Clue Crew in Toledo, Spain)  Cristo de la Luz is a church today because in 1085 this hero helped King Alfonso retake Toledo for Christendom"
"benitomussolini","Before taking power, he was editor of the socialist paper ""Avanti"
"aboutyears","Of about 200, 700, or 1,200 years, length of time Ireland was ruled by England"
"nicholasii","He issued the October Manifesto during the 1905 revolution, but its promises went unfulfilled"
"georgei","When England's Queen Anne died, this German became king because he was a great grandson of James I"
"christophercolumbus","In May 1486, he was received by Queen Isabella, to whom he explained his plan to sail west to Asia"
"belgium","In 1830 this country declared itself independent from the Netherlands with Brussels as its capital"
"france","Thomas Paine's ""The Rights of Man"" is a defense of this European country's 1789 revolution"
"rasputin","In order to kill this ""Mad Monk"", Russian conservatives had to poison, shoot and drown him"
"sovietunion","In 1939 Poland was divided almost equally between Germany and this country"
"alfreddreyfus","On April 13, 1895 he entered the Devils Island penal colony to serve a life sentence, but he was out by 1899"
"rome","When Italy was declared united in 1861, it was still missing Venice and this current capital"
"steel","In the ECSC, formed in western Europe in 1952, the ""CS"" stood for coal and this product"
"hangman","Nickname of Lithuania's brutal 19th C. governor-general Muravyov, or a child's game with a stick figure"
"nato","In 1995 troops of this international organization replaced U.N. forces as peacekeepers in Bosnia"
"williamorange","In the 1697 Treaty of Rijswijk, the French recognized this Dutch-born man as king of England"
"huguenots","Thousands of these Protestants were killed by pro-Catholic forces in the Massacre of Saint Bartholomew's Day"
"petergreat","In 1709 Sweden was defeated by this Russian czar in the Battle of Poltava, losing its dominance in the Baltic area"
"romania","In 1996 Emil Constantinescu defeated Ion Iliescu in a runoff election for president of this country"
"sinnfein","In 1905 journalist Arthur Griffith founded this political party, urging the Irish to not pay taxes to the British"
"antoniosalazar","In 1928 this finance minister grabbed power and began his 40-year rule as dictator of Portugal"
"greece","On April 21, 1967, Col. Georgios Papadopolous engineered a military takeover of this Balkan nation"
"sanmarino","Surrounded by Italy, this small country on Mt. Titano was once under the protection of the papacy"
"phillipii","In 1571 this Spanish king's forces helped defeat the Turks at Lepanto"
"czechoslovakia","In 1969 this country's Communist Party replaced leader Alexander Dubcek because of his liberal reforms"
"estonia","From 1346 to 1561, the Teutonic Knights ruled Latvia and this northern neighbor as the Medieval state of Livonia"
"gibraltar","The British captured this narrow peninsula in 1704; Spain has coveted it ever since"
"hanseaticleague","In 1241 Hamburg and Lubeck businessmen formed an association that grew into this big league"
"blackprince","When this ""dark"" knight sacked Limoges, France in 1370, he killed more than 3,000 citizens"
"romania","As prince and king, Carol I ruled this Eastern European nation from 1866 to 1914"
"doge","Beginning around 697 A.D., it was the title of the leader of the Venetian Republic"
"denmarknorway","1397's Union of Kalmar united Sweden with these 2 other countries"
"marat","Charlotte Corday was executed for taking the life of this French Revolutionary leader in his bathtub"
"hanseaticleague","This major league was a political and commercial confederacy of European towns from the 13th to the 17th century"
"napoleon","While in exile on the island of St. Helena from 1815-1821, he dictated his memoirs to friends"
"luxembourg","This grand duchy was founded in 963 when Siegfried, Count of Ardenne, gained control of the area"
"paris","The treaties ending the Seven Years, Crimean and Spanish-American Wars were signed in this city"
"genoa","Except for a brief time, this birthplace of Christopher Columbus was ruled by a doge from 1339-1797"
"iceland","From 930-1262, this country's Althing served as both court and legislature"
"adolfhitler","In 1934 he assumed the title Fuhrer and chancellor of Germany"
"france","Eleanor of Aquitaine was queen consort of this country before becoming queen consort of England"
"easterrebellion","James Connnolly and Patrick Pearse were among those executed for leading this April 1916 rebellion"
"albania","In 1927 the 2nd Treaty of Tirana established a 20-year defensive alliance between Italy and this country"
"kaiser","On January 18, 1871 the German Empire's Wilhelm I received this title which means ""emperor"
"sagas","According to these historic prose epics by Icelanders, the Vikings established many settlements in North America"
"austriahungary","In 1867 this dual monarchy was created under the rule of Francis Joseph I; it lasted until the end of World War I"
"netherlandsholland","In 1806 Napoleon's brother Louis became king of this Low Country which had been known as the Batavian Republic"
"minoan","A major goddess of this first great Cretan civilization was often depicted holding snakes"
"austria","So Prussia could dominate Germany, Bismarck excluded this country that lost the 1866 Battle of Koniggratz"
"troubles","Term for the 1916-1923 conflict over Ireland; Hamlet spoke of ""A Sea Of"" them"
"pyramidschemes","In 1997 Albanians rebelled after losing their savings in these financial schemes"
"serfs","These medieval peasants were bound to the land, so they didn't get to catch many waves"
"europeanunion","Under 1993's Maastricht Treaty, the EC became a policy arm of this organization, the EU"
"fascism","This totalitarian system which Mussolini brought to Italy also came to power in Hungary and Romania"
"juancarlos","In 1981 this king thwarted a right-wing attempt to overhtrow Spain's democratic government"
"petergreat","The Great Northern War of 1700-1721 pitted Sweden's King Charles XII against this great czar"
"prussia","In 1864 Austria and this German state began a joint dominion over Schleswig-Holstein"
"displacedperson","After WWII hundreds of thousands with nowhere to go lived in DP camps, short for this"
"aveto","In the 17th c. each member of the Polish legislature had this power and could defeat any measure and end the session"
"ulrikemeinhof","Germany's worst terrorist gang finally disbanded in 1998, though Baader died in 1977 and this co-leader in 1976"
"norway","Under the 1815 Congress of Vienna, Sweden was given this neighbor that was taken from Denmark"
"france","The Soviets chose June 1940 to take over the Baltics; world attention was elsewhere, as this country fell the same week"
"maastricht","This Dutch city was best known for ruined castles until the 1991 European Union Treaty was signed there"
"feudalism","After the collapse of Charlemagne's empire this system of lords and vassals emerged"
"hungary","From 1848 - 1916 Franz Joseph I was emperor of Austria and king of this"
"northwestpassage","Though unable to navigate its full length, in 1846 Sir John Franklin found this long-sought route"
"frederickbarbarossa","This bearded 12th c. emperor became a folk hero who it's said, will someday return and unify Germany"
"martinluther","While hidden at Wartburg Castle in 1521, this man began his German translation of the New Testament"
"finland","Russia's 1939 invasion of this neighbor met with resistance from highly mobile ski troops"
"prussia","In its drive for German unification, this country defeated Austria in the 7 Weeks' War of 1866"
"serbia","In about 1403 Belgrade, now the capital of Yuogslavia, became the capital of this country"
"mary","In 1689 William III and this queen ascended the British throne and accepted Parliament's Bill of Rights"
"heresy","In 1415 Czech religious reformer John Hus was condemned and burned at the stake for this crime"
"bismarck","In 1862 this Prussian said that ""The great questions of the day"" would be decided ""by iron and blood"
"kosovo","In 1946 Vojvodina and this province were made autonomous within Serbia in Yugoslavia"
"philip","In 338 B.C. this Macedonian king ended Greece's independence with victory in the battle of Chaeronea"
"benitomussolini","He didn't lead the march on Rome in 1922; he waited in Milan until he got the ""all clear"" and then went"
"louisxiv","Noted for saying ""I am the state,"" he ruled France for 72 years, 1643-1715"
"czechoslovakia","Romania was one Warsaw Pact country that didn't participate in the 1968 invasion of this country"
"germany","In 1924 U.S. banker Charles Dawes came up with a plan to help this country pay its war reparations"
"thames","Around 1620 Cornelis Drebbel demonstrated the 1st workable submarine on this British river"
"kurtwaldheim","After a stormy campaign, this former U.N. Secretary-General was elected president of Austria in 1986"
"jacobins","Named for a monastery, this group led by Robespierre instigated France's reign of terror in 1793"
"italy","Enticed by a 1915 treaty giving it Trieste, this country joined WWI's Allies"
"spain","The 1568 martyrdom of the Comte d'Egmont began the Dutch revolt against Philip II of this country"
"hardy","He captained the Victory, Lord Nelson's flagship, at Trafalgar (remember the quote)"
"franks","In the 700s, Pepin's widow Plectrude got hammered by Charles Martel vying for rule over these people"
"paris","In 1914 German troops came within 15 miles of this capital before being repulsed at the Marne"
"italy","This country's 19th C. unification was impeded by the Papal states which physically divided it"
"messiah","In the 17th C. Shabbetai Tzevi attracted a mass following among Jews after declaring himself this"
"freetrade","It's what the FT stands for in EFTA, which began operating 34 years before NAFTA"
"romanov","In the 18th C. Catherine the Great's son Paul I established an order of male succession in this dynasty"
"martinluther","In 1524 peasants, influenced by the teachings of this German religious leader, started an uprising"
"spanisharmada","In July 1588 this ""invincible"" Spanish fleet of ships approached England ready for battle"
"mountvesuvius","Thousands, including Pliny the Elder, perished after this volcano blew its top in 79 A.D."
"solidarity","Politics aside, in 1980 strikes in Gdansk and other Polish cities led to the formation of this labor union"
"maryii","In 1689 William III and this queen ascended the British throne and accepted Parliament's Bill of Rights"
"heresy","In 1415 Czech religious reformer John Hus was condemned and burned at the stake for this crime"
"kosovo","In 1946 Vojvodina and this province were made autonomous within Serbia in Yugoslavia"
"mafia","In 1995 7-time PM Giulio Andreotti was tried for association with this criminal organization"
"georgemarshall","This American gathered his forces to liberate Europe in WWII; his ""plan"" then supplied it with $13 billion"
"reformation","16th and 17th c. changes in the Catholic church are often called the counter-this"
"aregime","A political or social system; an ""ancien"" one governed France until 1789"
"benitomussolini","A former Socialist, he formed the anti-Communist Fascist Party in 1919"
"france","On Aug. 27, 1789 this country's national assembly issued its declaration of the rights of man"
"marriedwomen","Initially Emmeline Pankhurst secured the right to vote in England only for these women"
"kaiser","Prussia's King Wilhelm I assumed this title in 1871 when he was crowned emperor of Germany"
"solidarity","In 1991 Poland's Democratic Union Party won the most seats in the House and Senate; it was formed from this trade group"
"richardlionheart","He was King of England from 1189 to 1199 but spent only 6 months there; the rest of the time, he was off fighting"
"bratislava","From 1541 to 1784 this current capital of Slovakia served as the capital of Hungary"
"po","In the 100-year period before 268 B.C., Rome annexed all of Italy below this river that flows through Turin"
"russiaprussia","On Feb. 28, 1813 these 2 countries whose names rhyme teamed up against France in the Treaty of Kalisch"
"inflation","The ""hyper"" type of this economic event struck Germany in 1923, when a U.S. dollar was worth 4 trillion marks"
"alexandergreat","Spreading Greek culture far and wide, he inaugurated the Hellenistic Age in the 4th century B.C."
"france","1995 public sector strikes protesting premier Alain Juppe's austerity plan paralyzed this country"
"yugoslavia","The tribunal for war crimes in areas formerly part of this country held its first trial in 1996"
"papalstates","These states that included Rome were established in 756 and were absorbed by Italy in 1870"
"edward","In 1161 Pope Alexander III canonized this British king and gave him the title of Confessor"
