"laborday","National Grandparents Day is celebrated in September on the first Sunday after this holiday"
"easter","In 1995 it occurred on April 16th; in 1996 it will occur on April 7th"
"boxingday","In Canada and Great Britain it's usually the day following Christmas"
"thanksgivingday","In 1789 it became the first U.S. holiday designated by presidential proclamation"
"purim","This Jewish holiday is also known as the Feast of Lots"
"march","It makes sense that this is Irish-American heritage month"
"twelfthnight","Also the title of a Shakespeare comedy, it's when the Magi arrived to adore the baby Jesus"
"louisiana","On August 30 this state observes Huey P. Long Day"
"june","It's the date on which the anniversary of D-Day and South Korea's Memorial Day are observed"
"purim","The Megillah or Story of Esther is read on this Jewish holiday"
"stanne","July 26 is observed as the feast day of the Virgin Mary's parents, St. Joachim and this woman"
"arborday","Although this tree-planting holiday originated in America, it is now celebrated in other countries"
"yomkippur","It's the Jewish Day of Atonement"
"kwanzaa","The name of this American holiday is from the Swahili for ""first fruits"
"maine","On February 15, we remember this ship that was sunk in 1898"
"wyoming","On Nov. 29 this state celebrates the birthday of Nellie Tayloe Ross, the USA's first woman governor"
"laborday","In 1887 Oregon became the first state to pass a law establishing this holiday now in September"
"passover","(AUDIO DAILY DOUBLE):<br />Holiday on which you'd hear the following:<br />""Why is this night different from all the other nights?"
"denmark","This country celebrates Queen Margrethe's birthday on April 16"
"thailand","October 23 is Chulalongkorn Day in this country"
"goodfriday","Many businesses close early in honor of this observance that falls 2 days before Easter"
"columbusday","New York City was the first to observe it October 12, 1792"
"simonbolivar","His July 24 birthday is observed in the countries he helped to free, including Peru and Venezuela"
"novermber","A day of remembrance for the dead, All Souls' Day is observed on this date"
"ramadan","Eid ul-Fitr marks the end of this month of fasting"
"monday","Traditionally, the annual Egg Roll on the White House lawn takes place on this day of the week"
"confucius","In Taiwan, Teachers' Day, September 28, celebrates the birthday of this philosopher"
"kingkamehameha","On June 11, the day that honors him, hundreds of leis are draped over his statue in front of Iolani Palace"
"benitojuarez","In Mexico March 21 is a national holiday because it's the birthday of this man, the ""Abraham Lincoln"" of Mexico"
"orvillewright","National Aviation Day is on the August 19 birthday of this pioneer who made the first powered flight in Dec. 1903"
"acuckoo","England honors this bird, not the clock, in April; its arrival announces the return of spring"
"passover","Shavu'ot, or Feast of Weeks, is a Jewish holiday celebrated 7 weeks after this festival"
"pulaski","On the first Monday in March, Illinois honors this Polish hero of the American Revolution"
"stswithun","The weather on July 15, this saint's day, is said to fortell the weather for the next 40 days"
"christmas","This holiday is also called the Feast of the Nativity"
"florencenightingale","A little ""bird"" told us National Hospital Day commemorates her May 12th birthday"
"veteransday","Observance of this day begins at 11 A.M. on the 11th day of the 11th month at the Tomb of the Unknown Soldier"
"epiphany","From the Greek for ""manifestation"", it follows Twelfth Night in the West"
"columbusday","Although first celebrated in 1792, it didn't become a legal holiday until 1971; now it's controversial"
"abrahamlincoln","In 1892 the Illinois legislature made this president's birthday a legal holiday"
"veteransday","Canada honors its soldiers on Remembrance Day, the same date as this U.S. holiday"
"japan","Girls in this country display valuable dolls that are family heirlooms on Hina Matsuri"
"bastilleday","In July Tahitians celebrate Tiurai, centered around this French holiday, with dance contests and other activities"
"jamesi","Guy Fawkes Day commemorates the Gunpowder Plot in which Guy Fawkes tried to blow up this king and his parliament"
"yoyo","Rock the baby and loop the loop on June 6, the day reserved for this toy"
"robinsoncrusoe","February 1 (not always a Friday) is the day for this literary character based on sailor Alexander Selkirk"
"towels","Interstellar hitchhikers know May 25 is the day for these terrycloth items, a tribute to Douglas Adams"
"race","On Oct. 12 Mexico celebrates ""Dia de la Raza"", or day of this"
"easter","The most candy bought for a holiday is for this springtime one, not Valentine's Day"
"chinesecalendar","The New Year's Day of this calendar can fall between our January 20 and February 20"
"vermont","Bennington Battle Day, August 16th, is a legal holiday in this New England state"
"pennsylvania","Flag Day is a legal holiday only in this state where Betsy Ross worked as a seamstress"
"massachusetts","On June 17 Suffolk County in this state celebrates Bunker Hill Day"
"palmsunday","Christians observe this holy day to celebrate Jesus' triumphant entry into Jerusalem"
"arborday","A foundation in Nebraska City, Nebraska oversees and coordinates the activities of this tree-planting holiday"
"colombia","Panama celebrates its independence from this country on November 3"
"easter","The American Egg Board has declared Egg Salad Week for the week after this holiday"
"royaldolls","On March 3, Girls' Day in Japan, girls set up elaborate displays of these toys in their homes"
"ramadan","USA Today reported New Yorkers have a tough time getting cabs during this month-long observance"
"arborday","The Virginias celebrate this on the second Friday in April; many other states wait until the last Friday"
"memorialday","One of the first observations of this U.S. holiday was May 30, 1868 on the order of General John Logan"
"kamehameha","On June 11, with parades and luaus, Hawaiians honor this king who united the islands in 1810"
"wyoming","On Nov. 29 this state celebrates the birthday of its governor Nellie Tayloe Ross, the USA's first woman governor"
"thanksgiving","Canadians observe it the second Monday in October; we celebrate it on a Thursday in November"
"lent","Mardi Gras comes at the end of the carnival season and the beginning of this 40-day period"
"yomkippur","It's the Jewish Day of Atonement"
"mayday","This spring festival sounds like a ship's distress call"
"arborday","This holiday was first suggested by J. Sterling Morton, a future Secretary of Agriculture"
"easter","French kids get chocolate chickens on this spring holiday"
"september","The USA's Constitution Day is observed in this autumn month"
"columbusday","In 2006 it was celebrated on October 9, 3 days before its traditional observance"
"arborday","The Oakdale (Minn.) Tree Board won the 2006 Lady Bird Johnson Award from this holiday's foundation"
"laborday","The Miss America pageant was begun to extend the Atlantic City tourist season past this holiday"
"april","It's Keep America Beautiful month, and the month in which you'd find Earth Day"
"philippines","On February 25 this Asian nation celebrates the fall of Ferdinand Marcos in 1986"
"march","It's St. Clement Hofbauer's feast day; it wasn't a good one for Julius Caesar"
"thailand","Hey, it's October 23, Chulalongkorn Day, in this southeast Asian country; shall we dance?"
"june","In both Canada and the U.S., Father's Day falls on the third Sunday in this month"
"unicef","On Halloween children collect money for this agency using official orange cartons"
"simonbolivar","This general's birthday, July 24, is a national holiday in Ecuador and Venezuela"
"patriotsday","Boston's annual marathon takes place on this Massachusetts holiday, the third Monday in April"
"mexico","On March 2 Texas celebrates its independence from this country"
"hanukkah","In 2008 this holiday began ""late"", sundown on Dec. 21; how come no one said, ""Christmas is early this year""?"
"boxingday","If Leon Spinks is in England on December 26, he might join in the observance of this"
"bulls","During the Fiesta de San Fermin, these animals run through the streets"
"may","Military bases are often open to the public on Armed Forces Day, the third Saturday of this month"
"hinduism","People's usual rankings of caste, gender, status and age are reversed on Holi, a spring festival of this faith"
"victoria","Across the pond, Commonwealth Day was originally established on May 24, the birthday of this 19th century queen"
"maryjoseph","In December Mexico's festival Las Posadas commemorates these 2 people's search for shelter"
